household_id,dist_road,dist_market,dist_border,dist_popcenter,dist_admhq,af_bio_1_x,af_bio_8_x,af_bio_12_x,af_bio_13_x,af_bio_16_x,afmnslp_pct,srtm_1k,popdensity,cropshare,sq1,sq2,sq3,sq4,sq5,sq6,sq7,ssa_aez09,landcov,twi_ne,pct_urban_cluster,pct_urban_center,h2021_tot,h2021_wetQstart,h2021_wetQ,anntot_avg,wetQ_avgstart,wetQ_avg,eviarea_avg,evimax_avg,grn_avg,sen_avg,h2021_eviarea,h2021_evimax,h2021_grn,h2021_sen,c2_eviarea_avg,c2_evimax_avg,c2_grn_avg,c2_sen_avg,c2_h2021_eviarea,c2_h2021_evimax,c2_h2021_grn,c2_h2021_sen,lat_dd_mod,lon_dd_mod,suppress
020101010100104143,7.699999809265137,162.3000030517578,82.9000015258789,0.4000000059604645,0,283,307,184,47,98,2,378,212,5,2,2,2,2,6,2,2,Tropic-warm/semiarid,Bare/sparse vegetation,14,31.200000762939453,0,551,19,408,374,19,250,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.749938,41.080363,0
020101010100104165,7.699999809265137,162.3000030517578,82.9000015258789,0.4000000059604645,0,283,307,184,47,98,2,378,212,5,2,2,2,2,6,2,2,Tropic-warm/semiarid,Bare/sparse vegetation,14,31.200000762939453,0,551,19,408,374,19,250,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.749938,41.080363,0
020101088800704003,9.300000190734863,169.8000030517578,75.69999694824219,8.5,0,284,309,174,45,93,1,373,37,15,2,2,2,2,4,2,2,Tropic-warm/arid,Cropland,15,0,0,549,19,395,365,19,244,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.70753,41.146505,0
020101088800704007,9.300000190734863,169.8000030517578,75.69999694824219,8.5,0,284,309,174,45,93,1,373,37,15,2,2,2,2,4,2,2,Tropic-warm/arid,Cropland,15,0,0,549,19,395,365,19,244,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.70753,41.146505,0
020101088800704011,9.300000190734863,169.8000030517578,75.69999694824219,8.5,0,284,309,174,45,93,1,373,37,15,2,2,2,2,4,2,2,Tropic-warm/arid,Cropland,15,0,0,549,19,395,365,19,244,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.70753,41.146505,0
020101088800704015,9.300000190734863,169.8000030517578,75.69999694824219,8.5,0,284,309,174,45,93,1,373,37,15,2,2,2,2,4,2,2,Tropic-warm/arid,Cropland,15,0,0,549,19,395,365,19,244,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.70753,41.146505,0
020101088800704019,9.300000190734863,169.8000030517578,75.69999694824219,8.5,0,284,309,174,45,93,1,373,37,15,2,2,2,2,4,2,2,Tropic-warm/arid,Cropland,15,0,0,549,19,395,365,19,244,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.70753,41.146505,0
020101088800704023,9.300000190734863,169.8000030517578,75.69999694824219,8.5,0,284,309,174,45,93,1,373,37,15,2,2,2,2,4,2,2,Tropic-warm/arid,Cropland,15,0,0,549,19,395,365,19,244,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.70753,41.146505,0
020101088800704027,9.300000190734863,169.8000030517578,75.69999694824219,8.5,0,284,309,174,45,93,1,373,37,15,2,2,2,2,4,2,2,Tropic-warm/arid,Cropland,15,0,0,549,19,395,365,19,244,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.70753,41.146505,0
020101088800704031,9.300000190734863,169.8000030517578,75.69999694824219,8.5,0,284,309,174,45,93,1,373,37,15,2,2,2,2,4,2,2,Tropic-warm/arid,Cropland,15,0,0,549,19,395,365,19,244,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.70753,41.146505,0
020101088800704035,9.300000190734863,169.8000030517578,75.69999694824219,8.5,0,284,309,174,45,93,1,373,37,15,2,2,2,2,4,2,2,Tropic-warm/arid,Cropland,15,0,0,549,19,395,365,19,244,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.70753,41.146505,0
020101088800704039,9.300000190734863,169.8000030517578,75.69999694824219,8.5,0,284,309,174,45,93,1,373,37,15,2,2,2,2,4,2,2,Tropic-warm/arid,Cropland,15,0,0,549,19,395,365,19,244,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.70753,41.146505,0
020102010100103015,0.5,256.20001220703125,36.5,74.9000015258789,0.100000001490116,283,319,163,37,83,2,426,21,0,2,2,6,2,2,2,6,Tropic-warm/arid,Bare/sparse vegetation,14,15,0,510,19,355,364,18,242,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,12.05751,41.933473,0
020102010100103024,0.5,256.20001220703125,36.5,74.9000015258789,0.100000001490116,283,319,163,37,83,2,426,21,0,2,2,6,2,2,2,6,Tropic-warm/arid,Bare/sparse vegetation,14,15,0,510,19,355,364,18,242,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,12.05751,41.933473,0
020102010100103033,0.5,256.20001220703125,36.5,74.9000015258789,0.100000001490116,283,319,163,37,83,2,426,21,0,2,2,6,2,2,2,6,Tropic-warm/arid,Bare/sparse vegetation,14,15,0,510,19,355,364,18,242,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,12.05751,41.933473,0
020102010100103042,0.5,256.20001220703125,36.5,74.9000015258789,0.100000001490116,283,319,163,37,83,2,426,21,0,2,2,6,2,2,2,6,Tropic-warm/arid,Bare/sparse vegetation,14,15,0,510,19,355,364,18,242,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,12.05751,41.933473,0
020102010100103060,0.5,256.20001220703125,36.5,74.9000015258789,0.100000001490116,283,319,163,37,83,2,426,21,0,2,2,6,2,2,2,6,Tropic-warm/arid,Bare/sparse vegetation,14,15,0,510,19,355,364,18,242,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,12.05751,41.933473,0
020102010100103069,0.5,256.20001220703125,36.5,74.9000015258789,0.100000001490116,283,319,163,37,83,2,426,21,0,2,2,6,2,2,2,6,Tropic-warm/arid,Bare/sparse vegetation,14,15,0,510,19,355,364,18,242,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,12.05751,41.933473,0
020102010100103078,0.5,256.20001220703125,36.5,74.9000015258789,0.100000001490116,283,319,163,37,83,2,426,21,0,2,2,6,2,2,2,6,Tropic-warm/arid,Bare/sparse vegetation,14,15,0,510,19,355,364,18,242,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,12.05751,41.933473,0
020102010100103087,0.5,256.20001220703125,36.5,74.9000015258789,0.100000001490116,283,319,163,37,83,2,426,21,0,2,2,6,2,2,2,6,Tropic-warm/arid,Bare/sparse vegetation,14,15,0,510,19,355,364,18,242,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,12.05751,41.933473,0
